year,state,degree_level,fod_label,n_unweighted,pop_w,employed_w,unemployed_w,labor_force_w,employment_rate,lfp_rate,unemployment_rate,field_category,state_fips2,bls_unemployment_rate
2023,OH,Bachelor,Computer Administration Management And Security,6,107,107,0,107,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Computer And Information Systems,33,658,574,62,636,0.8723404255319149,0.9665653495440729,0.09748427672955975,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Computer Engineering,50,1054,912,66,978,0.8652751423149905,0.9278937381404174,0.06748466257668712,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Computer Networking And Telecommunications,7,86,75,11,86,0.872093023255814,1,0.12790697674418605,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Computer Programming And Data Processing,2,50,50,0,50,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Computer Science,134,3219,2761,346,3107,0.8577197887542715,0.9652065858962411,0.11136144190537496,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Construction Services,17,315,306,0,306,0.9714285714285714,0.9714285714285714,0,Other,NA,NA
2023,OH,Bachelor,Cosmetology Services And Culinary Arts,6,80,80,0,80,1,1,0,Arts/Design,NA,NA
2023,OH,Bachelor,Counseling Psychology,3,47,34,0,34,0.723404255319149,0.723404255319149,0,SocialSciences,NA,NA
2023,OH,Bachelor,Criminal Justice And Fire Protection,115,2741,2489,19,2508,0.9080627508208683,0.9149945275446917,0.007575757575757576,Other,NA,NA
2023,OH,Bachelor,Criminology,21,413,388,0,388,0.9394673123486683,0.9394673123486683,0,Other,NA,NA
2023,OH,Bachelor,Drama And Theater Arts,28,626,583,27,610,0.9313099041533547,0.9744408945686901,0.04426229508196721,Arts/Design,NA,NA
2023,OH,Bachelor,Early Childhood Education,89,2019,1907,0,1907,0.9445269935611689,0.9445269935611689,0,Education,NA,NA
2023,OH,Bachelor,Ecology,10,525,162,0,162,0.30857142857142855,0.30857142857142855,0,Other,NA,NA
2023,OH,Bachelor,Economics,44,921,786,34,820,0.8534201954397395,0.8903365906623235,0.041463414634146344,Business/Econ,NA,NA
2023,OH,Bachelor,Electrical Engineering,48,807,782,14,796,0.9690210656753407,0.9863692688971499,0.017587939698492462,Engineering,NA,NA
2023,OH,Bachelor,Electrical Engineering Technology,3,52,16,36,52,0.3076923076923077,1,0.6923076923076923,Engineering,NA,NA
2023,OH,Bachelor,"Electrical, Mechanical, And Precision Technologies And Production",1,16,0,0,0,0,0,NA,Other,NA,NA
2023,OH,Bachelor,Elementary Education,61,1032,985,0,985,0.9544573643410853,0.9544573643410853,0,Education,NA,NA
2023,OH,Bachelor,Engineering And Industrial Management,3,61,61,0,61,1,1,0,Engineering,NA,NA
2023,OH,Bachelor,Engineering Mechanics Physics And Science,2,26,26,0,26,1,1,0,Engineering,NA,NA
2023,OH,Bachelor,Engineering Technologies,9,224,197,27,224,0.8794642857142857,1,0.12053571428571429,Engineering,NA,NA
2023,OH,Bachelor,English Language And Literature,67,1771,1595,125,1720,0.9006211180124224,0.9712027103331451,0.07267441860465117,Humanities,NA,NA
2023,OH,Bachelor,Environmental Engineering,10,215,215,0,215,1,1,0,Engineering,NA,NA
2023,OH,Bachelor,Environmental Science,23,392,326,66,392,0.8316326530612245,1,0.1683673469387755,Other,NA,NA
2023,OH,Bachelor,Family And Consumer Sciences,38,981,651,267,918,0.6636085626911316,0.9357798165137615,0.2908496732026144,Other,NA,NA
2023,OH,Bachelor,Film Video And Photographic Arts,25,442,410,32,442,0.9276018099547512,1,0.07239819004524888,Arts/Design,NA,NA
2023,OH,Bachelor,Finance,149,3499,3188,215,3403,0.9111174621320377,0.9725635895970277,0.06317954745812518,Business/Econ,NA,NA
2023,OH,Bachelor,Fine Arts,44,1015,915,46,961,0.9014778325123153,0.9467980295566503,0.047866805411030174,Arts/Design,NA,NA
2023,OH,Bachelor,Food Science,7,73,66,0,66,0.9041095890410958,0.9041095890410958,0,Other,NA,NA
2023,OH,Bachelor,Forestry,4,79,79,0,79,1,1,0,Other,NA,NA
2023,OH,Bachelor,French German Latin And Other Common Foreign Language Studies,15,234,234,0,234,1,1,0,Other,NA,NA
2023,OH,Bachelor,General Agriculture,12,294,264,30,294,0.8979591836734694,1,0.10204081632653061,Other,NA,NA
2023,OH,Bachelor,General Business,151,3668,3457,105,3562,0.9424754634678298,0.9711014176663032,0.029477821448624368,Business/Econ,NA,NA
2023,OH,Bachelor,General Education,91,2365,2236,18,2254,0.9454545454545454,0.9530655391120507,0.007985803016858917,Education,NA,NA
2023,OH,Bachelor,General Engineering,29,643,521,19,540,0.8102643856920684,0.8398133748055988,0.03518518518518519,Engineering,NA,NA
2023,OH,Bachelor,General Medical And Health Services,51,1411,1328,35,1363,0.9411764705882353,0.9659815733522324,0.025678650036683785,Health,NA,NA
2023,OH,Bachelor,General Social Sciences,4,86,38,0,38,0.4418604651162791,0.4418604651162791,0,SocialSciences,NA,NA
2023,OH,Bachelor,Genetics,2,20,20,0,20,1,1,0,Other,NA,NA
2023,OH,Bachelor,Geography,18,422,322,27,349,0.7630331753554502,0.8270142180094787,0.07736389684813753,Other,NA,NA
2023,OH,Bachelor,Geology And Earth Science,12,261,250,0,250,0.9578544061302682,0.9578544061302682,0,NaturalSciences,NA,NA
2023,OH,Bachelor,Geosciences,1,5,5,0,5,1,1,0,Other,NA,NA
2023,OH,Bachelor,Health And Medical Administrative Services,23,468,447,7,454,0.9551282051282052,0.9700854700854701,0.015418502202643172,Health,NA,NA
2023,OH,Bachelor,Health And Medical Preparatory Programs,3,48,48,0,48,1,1,0,Health,NA,NA
2023,OH,Bachelor,History,42,1042,727,134,861,0.6976967370441459,0.8262955854126679,0.15563298490127758,Humanities,NA,NA
2023,OH,Bachelor,Hospitality Management,26,686,668,18,686,0.9737609329446064,1,0.026239067055393587,Business/Econ,NA,NA
2023,OH,Bachelor,Human Resources And Personnel Management,22,392,392,0,392,1,1,0,Business/Econ,NA,NA
2023,OH,Bachelor,Human Services And Community Organization,2,52,52,0,52,1,1,0,Other,NA,NA
2023,OH,Bachelor,Humanities,2,60,60,0,60,1,1,0,Humanities,NA,NA
2023,OH,Bachelor,Industrial And Manufacturing Engineering,21,583,471,46,517,0.8078902229845626,0.8867924528301887,0.08897485493230174,Engineering,NA,NA
2023,OH,Bachelor,Industrial And Organizational Psychology,1,8,8,0,8,1,1,0,SocialSciences,NA,NA
2023,OH,Bachelor,Industrial Production Technologies,3,83,83,0,83,1,1,0,Other,NA,NA
2023,OH,Bachelor,Information Sciences,18,306,306,0,306,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Intercultural And International Studies,19,443,416,27,443,0.9390519187358917,1,0.060948081264108354,SocialSciences,NA,NA
2023,OH,Bachelor,Interdisciplinary Social Sciences,5,77,77,0,77,1,1,0,SocialSciences,NA,NA
2023,OH,Bachelor,International Business,13,219,198,21,219,0.9041095890410958,1,0.0958904109589041,Business/Econ,NA,NA
2023,OH,Bachelor,International Relations,11,131,114,7,121,0.8702290076335878,0.9236641221374046,0.05785123966942149,SocialSciences,NA,NA
2023,OH,Bachelor,Journalism,32,780,593,118,711,0.7602564102564102,0.9115384615384615,0.1659634317862166,Other,NA,NA
2023,OH,Bachelor,Language And Drama Education,21,441,441,0,441,1,1,0,Education,NA,NA
2023,OH,Bachelor,Liberal Arts,29,725,563,50,613,0.776551724137931,0.8455172413793104,0.08156606851549755,Arts/Design,NA,NA
2023,OH,Bachelor,Linguistics And Comparative Language And Literature,11,272,250,0,250,0.9191176470588235,0.9191176470588235,0,Humanities,NA,NA
2023,OH,Bachelor,Management Information Systems And Statistics,19,533,495,38,533,0.9287054409005628,1,0.07129455909943715,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Marketing And Marketing Research,193,4331,4167,64,4231,0.9621334564765643,0.976910644193027,0.015126447648310093,Business/Econ,NA,NA
2023,OH,Bachelor,Mass Media,33,718,687,31,718,0.9568245125348189,1,0.04317548746518106,Other,NA,NA
2023,OH,Bachelor,Materials Engineering And Materials Science,4,126,94,32,126,0.746031746031746,1,0.25396825396825395,Engineering,NA,NA
2023,OH,Bachelor,Materials Science,5,178,178,0,178,1,1,0,Other,NA,NA
2023,OH,Bachelor,Mathematics,38,762,739,18,757,0.9698162729658792,0.9934383202099738,0.023778071334214,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Mathematics And Computer Science,1,6,6,0,6,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Mathematics Teacher Education,12,278,278,0,278,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Mechanical Engineering,154,2888,2693,88,2781,0.9324792243767313,0.9629501385041551,0.03164329377921611,Engineering,NA,NA
2023,OH,Bachelor,Mechanical Engineering Related Technologies,4,84,84,0,84,1,1,0,Engineering,NA,NA
2023,OH,Bachelor,Medical Assisting Services,9,148,148,0,148,1,1,0,Other,NA,NA
2023,OH,Bachelor,Medical Technologies Technicians,18,385,385,0,385,1,1,0,Other,NA,NA
2023,OH,Bachelor,Metallurgical Engineering,1,13,13,0,13,1,1,0,Engineering,NA,NA
2023,OH,Bachelor,Microbiology,4,44,44,0,44,1,1,0,NaturalSciences,NA,NA
2023,OH,Bachelor,Mining And Mineral Engineering,1,89,89,0,89,1,1,0,Engineering,NA,NA
2023,OH,Bachelor,Miscellaneous Agriculture,4,60,47,0,47,0.7833333333333333,0.7833333333333333,0,Other,NA,NA
2023,OH,Bachelor,Miscellaneous Biology,7,191,165,0,165,0.8638743455497382,0.8638743455497382,0,NaturalSciences,NA,NA
2023,OH,Bachelor,Miscellaneous Business and Medical Administration,16,239,229,10,239,0.9581589958158996,1,0.04184100418410042,Business/Econ,NA,NA
2023,OH,Bachelor,Miscellaneous Education,4,150,150,0,150,1,1,0,Education,NA,NA
2023,OH,Bachelor,Miscellaneous Engineering,9,387,325,45,370,0.8397932816537468,0.9560723514211886,0.12162162162162163,Engineering,NA,NA
2023,OH,Bachelor,Miscellaneous Engineering Technologies,10,247,201,46,247,0.8137651821862348,1,0.1862348178137652,Engineering,NA,NA
2023,OH,Bachelor,Miscellaneous Fine Arts,5,103,103,0,103,1,1,0,Arts/Design,NA,NA
2023,OH,Bachelor,Miscellaneous Health Medical Professions,8,131,127,0,127,0.9694656488549618,0.9694656488549618,0,Health,NA,NA
2023,OH,Bachelor,Miscellaneous Psychology,5,107,107,0,107,1,1,0,SocialSciences,NA,NA
2023,OH,Bachelor,Miscellaneous Social Sciences,1,19,19,0,19,1,1,0,SocialSciences,NA,NA
2023,OH,Bachelor,Molecular Biology,8,138,125,0,125,0.9057971014492754,0.9057971014492754,0,NaturalSciences,NA,NA
2023,OH,Bachelor,Multi-Disciplinary Or General Science,23,494,476,18,494,0.9635627530364372,1,0.03643724696356275,Other,NA,NA
2023,OH,Bachelor,Multi/Interdisciplinary Studies,3,43,43,0,43,1,1,0,Other,NA,NA
2023,OH,Bachelor,Music,31,640,589,14,603,0.9203125,0.9421875,0.02321724709784411,Arts/Design,NA,NA
2023,OH,Bachelor,Natural Resources Management,14,330,246,0,246,0.7454545454545455,0.7454545454545455,0,Business/Econ,NA,NA
2023,OH,Bachelor,Neuroscience,26,594,565,0,565,0.9511784511784511,0.9511784511784511,0,Other,NA,NA
2023,OH,Bachelor,Nuclear Engineering,1,13,13,0,13,1,1,0,Engineering,NA,NA
2023,OH,Bachelor,"Nuclear, Industrial Radiology, And Biological Technologies",1,11,11,0,11,1,1,0,NaturalSciences,NA,NA
2023,OH,Bachelor,Nursing,329,7102,6937,25,6962,0.9767671078569417,0.9802872430301324,0.003590922148807814,Health,NA,NA
2023,OH,Bachelor,Nutrition Sciences,9,247,214,0,214,0.8663967611336032,0.8663967611336032,0,Other,NA,NA
2023,OH,Bachelor,Operations Logistics And E-Commerce,34,791,791,0,791,1,1,0,Other,NA,NA
2023,OH,Bachelor,Other Foreign Languages,7,134,128,5,133,0.9552238805970149,0.9925373134328358,0.03759398496240601,Humanities,NA,NA
2023,OH,Bachelor,Petroleum Engineering,5,117,117,0,117,1,1,0,Engineering,NA,NA
2023,OH,Bachelor,Pharmacy Pharmaceutical Sciences And Administration,6,135,126,0,126,0.9333333333333333,0.9333333333333333,0,Health,NA,NA
2023,OH,Bachelor,Philosophy And Religious Studies,9,148,148,0,148,1,1,0,Humanities,NA,NA
2023,OH,Bachelor,Physical And Health Education Teaching,2,32,32,0,32,1,1,0,Health,NA,NA
2023,OH,Bachelor,Physical Fitness Parks Recreation And Leisure,98,2516,2291,102,2393,0.9105723370429253,0.9511128775834659,0.04262432093606352,Other,NA,NA
2023,OH,Bachelor,Physics,8,160,155,5,160,0.96875,1,0.03125,NaturalSciences,NA,NA
2023,OH,Bachelor,Physiology,12,273,273,0,273,1,1,0,Other,NA,NA
2023,OH,Bachelor,Plant Science And Agronomy,4,90,90,0,90,1,1,0,Other,NA,NA
2023,OH,Bachelor,Political Science And Government,58,1172,1109,50,1159,0.9462457337883959,0.9889078498293515,0.04314063848144953,SocialSciences,NA,NA
2023,OH,Bachelor,Pre-Law And Legal Studies,1,4,4,0,4,1,1,0,Other,NA,NA
2023,OH,Bachelor,Psychology,189,4780,3986,360,4346,0.8338912133891213,0.909205020920502,0.08283479061205706,SocialSciences,NA,NA
2023,OH,Bachelor,Public Administration,1,15,15,0,15,1,1,0,Other,NA,NA
2023,OH,Bachelor,Public Policy,9,164,156,0,156,0.9512195121951219,0.9512195121951219,0,Other,NA,NA
2023,OH,Bachelor,Science And Computer Teacher Education,5,66,66,0,66,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Secondary Teacher Education,10,157,152,0,152,0.9681528662420382,0.9681528662420382,0,Education,NA,NA
2023,OH,Bachelor,Social Science Or History Teacher Education,5,74,33,18,51,0.44594594594594594,0.6891891891891891,0.35294117647058826,Education,NA,NA
2023,OH,Bachelor,Social Work,51,1193,1147,0,1147,0.961441743503772,0.961441743503772,0,SocialSciences,NA,NA
2023,OH,Bachelor,Sociology,29,600,485,9,494,0.8083333333333333,0.8233333333333334,0.018218623481781375,SocialSciences,NA,NA
2023,OH,Bachelor,Soil Science,1,15,15,0,15,1,1,0,Other,NA,NA
2023,OH,Bachelor,Special Needs Education,39,688,688,0,688,1,1,0,Education,NA,NA
2023,OH,Bachelor,Statistics And Decision Science,9,321,303,0,303,0.9439252336448598,0.9439252336448598,0,CS/Math/Stats,NA,NA
2023,OH,Bachelor,Studio Arts,16,313,232,0,232,0.7412140575079872,0.7412140575079872,0,Arts/Design,NA,NA
2023,OH,Bachelor,Teacher Education: Multiple Levels,40,820,716,37,753,0.8731707317073171,0.9182926829268293,0.049136786188579015,Education,NA,NA
2023,OH,Bachelor,Theology And Religious Vocations,27,590,558,32,590,0.9457627118644067,1,0.05423728813559322,Other,NA,NA
2023,OH,Bachelor,Transportation Sciences And Technologies,17,642,617,0,617,0.9610591900311527,0.9610591900311527,0,Other,NA,NA
2023,OH,Bachelor,Treatment Therapy Professions,32,666,590,54,644,0.8858858858858859,0.9669669669669669,0.08385093167701864,Other,NA,NA
2023,OH,Bachelor,Visual And Performing Arts,8,112,112,0,112,1,1,0,Arts/Design,NA,NA
2023,OH,Bachelor,Zoology,16,321,321,0,321,1,1,0,Other,NA,NA
2023,OH,Master,Accounting,26,630,571,59,630,0.9063492063492063,1,0.09365079365079365,Business/Econ,NA,NA
2023,OH,Master,Aerospace Engineering,1,44,44,0,44,1,1,0,Engineering,NA,NA
2023,OH,Master,Animal Sciences,1,21,21,0,21,1,1,0,Other,NA,NA
2023,OH,Master,Anthropology And Archeology,2,19,19,0,19,1,1,0,SocialSciences,NA,NA
2023,OH,Master,Applied Mathematics,2,105,105,0,105,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Master,Architecture,4,81,52,29,81,0.6419753086419753,1,0.35802469135802467,Other,NA,NA
2023,OH,Master,Biochemical Sciences,4,133,133,0,133,1,1,0,Other,NA,NA
2023,OH,Master,Biology,23,686,659,17,676,0.9606413994169096,0.9854227405247813,0.02514792899408284,NaturalSciences,NA,NA
2023,OH,Master,Biomedical Engineering,2,32,32,0,32,1,1,0,Engineering,NA,NA
2023,OH,Master,Business Management And Administration,14,396,396,0,396,1,1,0,Business/Econ,NA,NA
2023,OH,Master,Chemical Engineering,2,34,34,0,34,1,1,0,Engineering,NA,NA
2023,OH,Master,Chemistry,2,29,29,0,29,1,1,0,NaturalSciences,NA,NA
2023,OH,Master,Civil Engineering,4,89,89,0,89,1,1,0,Engineering,NA,NA
2023,OH,Master,Communication Disorders Sciences And Services,11,287,287,0,287,1,1,0,Other,NA,NA
2023,OH,Master,Communication Technologies,1,12,12,0,12,1,1,0,Other,NA,NA
2023,OH,Master,Communications,4,98,98,0,98,1,1,0,Other,NA,NA
2023,OH,Master,Community And Public Health,4,110,110,0,110,1,1,0,Health,NA,NA
2023,OH,Master,Computer Administration Management And Security,2,19,19,0,19,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Master,Computer Engineering,4,121,98,0,98,0.8099173553719008,0.8099173553719008,0,CS/Math/Stats,NA,NA
2023,OH,Master,Computer Networking And Telecommunications,1,4,4,0,4,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Master,Computer Programming And Data Processing,1,15,15,0,15,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Master,Computer Science,7,113,113,0,113,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Master,Counseling Psychology,2,35,35,0,35,1,1,0,SocialSciences,NA,NA
2023,OH,Master,Criminal Justice And Fire Protection,3,26,26,0,26,1,1,0,Other,NA,NA
2023,OH,Master,Early Childhood Education,2,60,60,0,60,1,1,0,Education,NA,NA
2023,OH,Master,Economics,7,126,126,0,126,1,1,0,Business/Econ,NA,NA
2023,OH,Master,Electrical Engineering,6,106,87,19,106,0.8207547169811321,1,0.1792452830188679,Engineering,NA,NA
2023,OH,Master,Elementary Education,4,83,83,0,83,1,1,0,Education,NA,NA
2023,OH,Master,Engineering Mechanics Physics And Science,1,15,15,0,15,1,1,0,Engineering,NA,NA
2023,OH,Master,English Language And Literature,8,113,113,0,113,1,1,0,Humanities,NA,NA
2023,OH,Master,Environmental Science,3,93,93,0,93,1,1,0,Other,NA,NA
2023,OH,Master,Family And Consumer Sciences,1,13,13,0,13,1,1,0,Other,NA,NA
2023,OH,Master,Finance,10,203,203,0,203,1,1,0,Business/Econ,NA,NA
2023,OH,Master,Fine Arts,1,11,11,0,11,1,1,0,Arts/Design,NA,NA
2023,OH,Master,Food Science,1,20,20,0,20,1,1,0,Other,NA,NA
2023,OH,Master,French German Latin And Other Common Foreign Language Studies,3,145,35,110,145,0.2413793103448276,1,0.7586206896551724,Other,NA,NA
2023,OH,Master,General Business,9,269,228,0,228,0.8475836431226765,0.8475836431226765,0,Business/Econ,NA,NA
2023,OH,Master,General Education,9,229,229,0,229,1,1,0,Education,NA,NA
2023,OH,Master,General Engineering,1,12,12,0,12,1,1,0,Engineering,NA,NA
2023,OH,Master,General Medical And Health Services,10,189,145,44,189,0.7671957671957672,1,0.2328042328042328,Health,NA,NA
2023,OH,Master,General Social Sciences,1,11,11,0,11,1,1,0,SocialSciences,NA,NA
2023,OH,Master,Geography,1,17,17,0,17,1,1,0,Other,NA,NA
2023,OH,Master,Geology And Earth Science,1,29,0,0,0,0,0,NA,NaturalSciences,NA,NA
2023,OH,Master,Health And Medical Administrative Services,4,48,48,0,48,1,1,0,Health,NA,NA
2023,OH,Master,Health And Medical Preparatory Programs,1,26,26,0,26,1,1,0,Health,NA,NA
2023,OH,Master,History,8,180,180,0,180,1,1,0,Humanities,NA,NA
2023,OH,Master,Human Resources And Personnel Management,1,16,16,0,16,1,1,0,Business/Econ,NA,NA
2023,OH,Master,Industrial And Organizational Psychology,1,9,9,0,9,1,1,0,SocialSciences,NA,NA
2023,OH,Master,Information Sciences,2,54,54,0,54,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Master,Intercultural And International Studies,1,25,25,0,25,1,1,0,SocialSciences,NA,NA
2023,OH,Master,International Relations,1,8,8,0,8,1,1,0,SocialSciences,NA,NA
2023,OH,Master,Journalism,1,22,22,0,22,1,1,0,Other,NA,NA
2023,OH,Master,Language And Drama Education,5,82,71,0,71,0.8658536585365854,0.8658536585365854,0,Education,NA,NA
2023,OH,Master,Library Science,1,27,27,0,27,1,1,0,Other,NA,NA
2023,OH,Master,Management Information Systems And Statistics,1,14,14,0,14,1,1,0,CS/Math/Stats,NA,NA
2023,OH,Master,Marketing And Marketing Research,9,121,112,9,121,0.9256198347107438,1,0.0743801652892562,Business/Econ,NA,NA
2023,OH,Master,Mass Media,1,14,14,0,14,1,1,0,Other,NA,NA
2023,OH,Master,Mathematics,2,67,10,0,10,0.14925373134328357,0.14925373134328357,0,CS/Math/Stats,NA,NA
2023,OH,Master,Mechanical Engineering,8,297,297,0,297,1,1,0,Engineering,NA,NA
2023,OH,Master,Medical Assisting Services,1,34,34,0,34,1,1,0,Other,NA,NA
2023,OH,Master,Medical Technologies Technicians,1,18,18,0,18,1,1,0,Other,NA,NA
2023,OH,Master,Miscellaneous Biology,1,7,7,0,7,1,1,0,NaturalSciences,NA,NA
2023,OH,Master,Miscellaneous Education,1,10,10,0,10,1,1,0,Education,NA,NA
2023,OH,Master,Miscellaneous Engineering Technologies,1,19,19,0,19,1,1,0,Engineering,NA,NA
2023,OH,Master,Miscellaneous Health Medical Professions,1,33,33,0,33,1,1,0,Health,NA,NA
2023,OH,Master,Miscellaneous Psychology,3,60,60,0,60,1,1,0,SocialSciences,NA,NA
2023,OH,Master,Multi-Disciplinary Or General Science,1,5,5,0,5,1,1,0,Other,NA,NA
2023,OH,Master,Multi/Interdisciplinary Studies,1,9,0,0,0,0,0,NA,Other,NA,NA
2023,OH,Master,Music,6,88,88,0,88,1,1,0,Arts/Design,NA,NA
2023,OH,Master,Natural Resources Management,1,3,3,0,3,1,1,0,Business/Econ,NA,NA
2023,OH,Master,Neuroscience,2,16,16,0,16,1,1,0,Other,NA,NA
2023,OH,Master,Nursing,2,19,19,0,19,1,1,0,Health,NA,NA
2023,OH,Master,Nutrition Sciences,2,55,55,0,55,1,1,0,Other,NA,NA
2023,OH,Master,Other Foreign Languages,2,28,28,0,28,1,1,0,Humanities,NA,NA
2023,OH,Master,Pharmacy Pharmaceutical Sciences And Administration,2,13,13,0,13,1,1,0,Health,NA,NA
2023,OH,Master,Philosophy And Religious Studies,3,82,49,0,49,0.5975609756097561,0.5975609756097561,0,Humanities,NA,NA
2023,OH,Master,Physical And Health Education Teaching,1,4,4,0,4,1,1,0,Health,NA,NA
2023,OH,Master,Physical Fitness Parks Recreation And Leisure,15,278,278,0,278,1,1,0,Other,NA,NA
2023,OH,Master,Physics,1,14,0,0,0,0,0,NA,NaturalSciences,NA,NA
2023,OH,Master,Physiology,4,117,96,21,117,0.8205128205128205,1,0.1794871794871795,Other,NA,NA
2023,OH,Master,Political Science And Government,5,184,184,0,184,1,1,0,SocialSciences,NA,NA
2023,OH,Master,Psychology,20,324,324,0,324,1,1,0,SocialSciences,NA,NA
2023,OH,Master,Social Science Or History Teacher Education,3,34,22,0,22,0.6470588235294118,0.6470588235294118,0,Education,NA,NA
2023,OH,Master,Social Work,14,275,275,0,275,1,1,0,SocialSciences,NA,NA
2023,OH,Master,Sociology,3,81,81,0,81,1,1,0,SocialSciences,NA,NA
2023,OH,Master,Special Needs Education,1,17,17,0,17,1,1,0,Education,NA,NA
2023,OH,Master,Teacher Education: Multiple Levels,6,101,101,0,101,1,1,0,Education,NA,NA
2023,OH,Master,Theology And Religious Vocations,3,65,65,0,65,1,1,0,Other,NA,NA
2023,OH,Master,Treatment Therapy Professions,9,235,235,0,235,1,1,0,Other,NA,NA
2023,OH,NA,Accounting,1,26,26,0,26,1,1,0,Business/Econ,NA,NA
2023,OH,NA,Biology,10,158,158,0,158,1,1,0,NaturalSciences,NA,NA
2023,OH,NA,Chemical Engineering,1,12,12,0,12,1,1,0,Engineering,NA,NA
2023,OH,NA,Communication Disorders Sciences And Services,1,1,1,0,1,1,1,0,Other,NA,NA
2023,OH,NA,Community And Public Health,1,29,29,0,29,1,1,0,Health,NA,NA
2023,OH,NA,Electrical Engineering,1,3,3,0,3,1,1,0,Engineering,NA,NA
2023,OH,NA,Elementary Education,1,4,0,0,0,0,0,NA,Education,NA,NA
2023,OH,NA,English Language And Literature,1,14,0,0,0,0,0,NA,Humanities,NA,NA
2023,OH,NA,Family And Consumer Sciences,1,17,17,0,17,1,1,0,Other,NA,NA
2023,OH,NA,General Education,1,16,16,0,16,1,1,0,Education,NA,NA
2023,OH,NA,General Medical And Health Services,4,68,55,13,68,0.8088235294117647,1,0.19117647058823528,Health,NA,NA
2023,OH,NA,Health And Medical Preparatory Programs,3,65,26,0,26,0.4,0.4,0,Health,NA,NA
2023,OH,NA,History,2,51,51,0,51,1,1,0,Humanities,NA,NA
2023,OH,NA,International Relations,1,4,4,0,4,1,1,0,SocialSciences,NA,NA
2023,OH,NA,Liberal Arts,1,33,33,0,33,1,1,0,Arts/Design,NA,NA
2023,OH,NA,Marketing And Marketing Research,1,8,8,0,8,1,1,0,Business/Econ,NA,NA
2023,OH,NA,Mechanical Engineering,2,31,2,0,2,0.06451612903225806,0.06451612903225806,0,Engineering,NA,NA
2023,OH,NA,Miscellaneous Health Medical Professions,2,15,15,0,15,1,1,0,Health,NA,NA
2023,OH,NA,Multi-Disciplinary Or General Science,1,78,78,0,78,1,1,0,Other,NA,NA
2023,OH,NA,Nursing,6,164,164,0,164,1,1,0,Health,NA,NA
2023,OH,NA,Pharmacy Pharmaceutical Sciences And Administration,11,171,171,0,171,1,1,0,Health,NA,NA
2023,OH,NA,Physical Fitness Parks Recreation And Leisure,3,43,43,0,43,1,1,0,Other,NA,NA
2023,OH,NA,Physiology,2,25,9,0,9,0.36,0.36,0,Other,NA,NA
2023,OH,NA,Political Science And Government,8,292,212,6,218,0.726027397260274,0.7465753424657534,0.027522935779816515,SocialSciences,NA,NA
2023,OH,NA,Pre-Law And Legal Studies,1,22,22,0,22,1,1,0,Other,NA,NA
2023,OH,NA,Psychology,3,70,70,0,70,1,1,0,SocialSciences,NA,NA
2023,OH,NA,Social Work,1,16,16,0,16,1,1,0,SocialSciences,NA,NA
2023,OH,NA,Treatment Therapy Professions,1,18,18,0,18,1,1,0,Other,NA,NA
2023,OH,NA,Zoology,1,80,80,0,80,1,1,0,Other,NA,NA
2023,OK,Associate,NA,432,10943,8858,432,9290,0.8094672393310792,0.8489445307502513,0.0465016146393972,Unknown/NA,NA,NA
2023,OK,Bachelor,Accounting,26,1058,1023,10,1033,0.9669187145557656,0.9763705103969754,0.00968054211035818,Business/Econ,NA,NA
2023,OK,Bachelor,Advertising And Public Relations,9,287,283,0,283,0.9860627177700348,0.9860627177700348,0,Other,NA,NA
2023,OK,Bachelor,Aerospace Engineering,3,117,117,0,117,1,1,0,Engineering,NA,NA
2023,OK,Bachelor,Agricultural Economics,1,47,0,0,0,0,0,NA,Business/Econ,NA,NA
2023,OK,Bachelor,Agriculture Production And Management,5,75,75,0,75,1,1,0,Business/Econ,NA,NA
2023,OK,Bachelor,Animal Sciences,8,130,114,0,114,0.8769230769230769,0.8769230769230769,0,Other,NA,NA
2023,OK,Bachelor,Anthropology And Archeology,3,83,57,26,83,0.6867469879518072,1,0.3132530120481928,SocialSciences,NA,NA
2023,OK,Bachelor,Architecture,6,104,63,0,63,0.6057692307692307,0.6057692307692307,0,Other,NA,NA
2023,OK,Bachelor,Area Ethnic And Civilization Studies,1,54,54,0,54,1,1,0,Other,NA,NA
2023,OK,Bachelor,Art And Music Education,6,234,234,0,234,1,1,0,Education,NA,NA
